,BRANCH,ADDRESS,CITY,ZIP,YEAR,MONTH,CIRCULATION,MONTH_NUM
5253,Little Village,2311 S. Kedzie Avenue,CHICAGO,60623.0,2011,OCTOBER,15910,10
5254,Little Village,2311 S. Kedzie Avenue,CHICAGO,60623.0,2011,NOVEMBER,14632,11
5255,Little Village,2311 S. Kedzie Avenue,CHICAGO,60623.0,2011,DECEMBER,11732,12
5256,Little Village,2311 S. Kedzie Avenue,CHICAGO,60623.0,2012,JANUARY,12569,1
5257,Little Village,2311 S. Kedzie Avenue,CHICAGO,60623.0,2012,FEBRUARY,11793,2
5258,Little Village,2311 S. Kedzie Avenue,CHICAGO,60623.0,2012,MARCH,11966,3
5259,Little Village,2311 S. Kedzie Avenue,CHICAGO,60623.0,2012,APRIL,11930,4
5260,Little Village,2311 S. Kedzie Avenue,CHICAGO,60623.0,2012,MAY,10961,5
5261,Little Village,2311 S. Kedzie Avenue,CHICAGO,60623.0,2012,JUNE,10553,6
5262,Little Village,2311 S. Kedzie Avenue,CHICAGO,60623.0,2012,JULY,11215,7
5263,Little Village,2311 S. Kedzie Avenue,CHICAGO,60623.0,2012,AUGUST,10416,8
5264,Little Village,2311 S. Kedzie Avenue,CHICAGO,60623.0,2012,SEPTEMBER,11826,9
5265,Little Village,2311 S. Kedzie Avenue,CHICAGO,60623.0,2012,OCTOBER,13214,10
5266,Little Village,2311 S. Kedzie Avenue,CHICAGO,60623.0,2012,NOVEMBER,11006,11
5267,Little Village,2311 S. Kedzie Avenue,CHICAGO,60623.0,2012,DECEMBER,9948,12
5268,Little Village,2311 S. Kedzie Avenue,CHICAGO,60623.0,2013,JANUARY,10344,1
5269,Little Village,2311 S. Kedzie Avenue,CHICAGO,60623.0,2013,FEBRUARY,9170,2
5270,Little Village,2311 S. Kedzie Avenue,CHICAGO,60623.0,2013,MARCH,10438,3
5271,Little Village,2311 S. Kedzie Avenue,CHICAGO,60623.0,2013,APRIL,9690,4
5272,Little Village,2311 S. Kedzie Avenue,CHICAGO,60623.0,2013,MAY,8211,5
5273,Little Village,2311 S. Kedzie Avenue,CHICAGO,60623.0,2013,JUNE,7998,6
5274,Little Village,2311 S. Kedzie Avenue,CHICAGO,60623.0,2013,JULY,9187,7
5275,Little Village,2311 S. Kedzie Avenue,CHICAGO,60623.0,2013,AUGUST,7822,8
5276,Little Village,2311 S. Kedzie Avenue,CHICAGO,60623.0,2013,SEPTEMBER,8218,9
5277,Little Village,2311 S. Kedzie Avenue,CHICAGO,60623.0,2013,OCTOBER,8954,10
5278,Little Village,2311 S. Kedzie Avenue,CHICAGO,60623.0,2013,NOVEMBER,8852,11
5279,Little Village,2311 S. Kedzie Avenue,CHICAGO,60623.0,2013,DECEMBER,6432,12
5280,Little Village,2311 S. Kedzie Avenue,CHICAGO,60623.0,2014,JANUARY,7115,1
5281,Little Village,2311 S. Kedzie Avenue,CHICAGO,60623.0,2014,FEBRUARY,6608,2
5282,Little Village,2311 S. Kedzie Avenue,CHICAGO,60623.0,2014,MARCH,7960,3
5283,Little Village,2311 S. Kedzie Avenue,CHICAGO,60623.0,2014,APRIL,8330,4
5284,Little Village,2311 S. Kedzie Avenue,CHICAGO,60623.0,2014,MAY,6675,5
5285,Little Village,2311 S. Kedzie Avenue,CHICAGO,60623.0,2014,JUNE,7455,6
5286,Little Village,2311 S. Kedzie Avenue,CHICAGO,60623.0,2014,JULY,8923,7
5287,Little Village,2311 S. Kedzie Avenue,CHICAGO,60623.0,2014,AUGUST,7067,8
5288,Little Village,2311 S. Kedzie Avenue,CHICAGO,60623.0,2014,SEPTEMBER,7210,9
5289,Little Village,2311 S. Kedzie Avenue,CHICAGO,60623.0,2014,OCTOBER,8118,10
5290,Little Village,2311 S. Kedzie Avenue,CHICAGO,60623.0,2014,NOVEMBER,7177,11
5291,Little Village,2311 S. Kedzie Avenue,CHICAGO,60623.0,2014,DECEMBER,6885,12
5292,Little Village,2311 S. Kedzie Ave.,Chicago,60623.0,2020,JANUARY,2862,1
5293,Little Village,2311 S. Kedzie Ave.,Chicago,60623.0,2020,FEBRUARY,2444,2
5294,Little Village,2311 S. Kedzie Ave.,Chicago,60623.0,2020,MARCH,1659,3
5295,Little Village,2311 S. Kedzie Ave.,Chicago,60623.0,2020,APRIL,0,4
5296,Little Village,2311 S. Kedzie Ave.,Chicago,60623.0,2020,MAY,0,5
5297,Little Village,2311 S. Kedzie Ave.,Chicago,60623.0,2020,JUNE,855,6
5298,Little Village,2311 S. Kedzie Ave.,Chicago,60623.0,2020,JULY,1144,7
5299,Little Village,2311 S. Kedzie Ave.,Chicago,60623.0,2020,AUGUST,1347,8
5300,Little Village,2311 S. Kedzie Ave.,Chicago,60623.0,2020,SEPTEMBER,1602,9
5301,Little Village,2311 S. Kedzie Ave.,Chicago,60623.0,2020,OCTOBER,1445,10
5302,Little Village,2311 S. Kedzie Ave.,Chicago,60623.0,2020,NOVEMBER,1132,11
5303,Little Village,2311 S. Kedzie Ave.,Chicago,60623.0,2020,DECEMBER,1136,12
5304,Little Village,2311 S. Kedzie Ave.,Chicago,60623.0,2021,JANUARY,1041,1
5305,Little Village,2311 S. Kedzie Ave.,Chicago,60623.0,2021,FEBRUARY,924,2
5306,Little Village,2311 S. Kedzie Ave.,Chicago,60623.0,2021,MARCH,1280,3
5307,Little Village,2311 S. Kedzie Ave.,Chicago,60623.0,2021,APRIL,1157,4
5308,Little Village,2311 S. Kedzie Ave.,Chicago,60623.0,2021,MAY,1223,5
5309,Little Village,2311 S. Kedzie Ave.,Chicago,60623.0,2021,JUNE,1395,6
5310,Little Village,2311 S. Kedzie Ave.,Chicago,60623.0,2021,JULY,1829,7
5311,Little Village,2311 S. Kedzie Ave.,Chicago,60623.0,2021,AUGUST,1318,8
5312,Little Village,2311 S. Kedzie Ave.,Chicago,60623.0,2021,SEPTEMBER,1478,9
5313,Little Village,2311 S. Kedzie Ave.,Chicago,60623.0,2021,OCTOBER,1443,10
5314,Little Village,2311 S. Kedzie Ave.,Chicago,60623.0,2021,NOVEMBER,1541,11
5315,Little Village,2311 S. Kedzie Ave.,Chicago,60623.0,2021,DECEMBER,1138,12
5316,Little Village,2311 S. Kedzie Ave.,Chicago,60623.0,2022,JANUARY,1400,1
5317,Little Village,2311 S. Kedzie Ave.,Chicago,60623.0,2022,FEBRUARY,1168,2
5318,Little Village,2311 S. Kedzie Ave.,Chicago,60623.0,2022,MARCH,1547,3
5319,Little Village,2311 S. Kedzie Ave.,Chicago,60623.0,2022,APRIL,1730,4
5320,Little Village,2311 S. Kedzie Ave.,Chicago,60623.0,2022,MAY,1323,5
5321,Little Village,2311 S. Kedzie Ave.,Chicago,60623.0,2022,JUNE,1634,6
5322,Little Village,2311 S. Kedzie Ave.,Chicago,60623.0,2022,JULY,1706,7
5323,Little Village,2311 S. Kedzie Ave.,Chicago,60623.0,2022,AUGUST,1619,8
5324,Little Village,2311 S. Kedzie Ave.,Chicago,60623.0,2022,SEPTEMBER,1710,9
5325,Little Village,2311 S. Kedzie Ave.,Chicago,60623.0,2022,OCTOBER,1466,10
5326,Little Village,2311 S. Kedzie Ave.,Chicago,60623.0,2022,NOVEMBER,1206,11
5327,Little Village,2311 S. Kedzie Ave.,Chicago,60623.0,2022,DECEMBER,956,12
5328,Little Village,2311 S. Kedzie Ave.,Chicago,60623.0,2023,JANUARY,1427,1
5329,Little Village,2311 S. Kedzie Ave.,Chicago,60623.0,2023,FEBRUARY,1351,2
5330,Little Village,2311 S. Kedzie Ave.,Chicago,60623.0,2023,MARCH,1769,3
5331,Little Village,2311 S. Kedzie Ave.,Chicago,60623.0,2023,APRIL,1120,4
5332,Little Village,2311 S. Kedzie Ave.,Chicago,60623.0,2023,MAY,1245,5
5333,Little Village,2311 S. Kedzie Ave.,Chicago,60623.0,2023,JUNE,1298,6
5334,Little Village,2311 S. Kedzie Ave.,Chicago,60623.0,2023,JULY,1541,7
5335,Little Village,2311 S. Kedzie Ave.,Chicago,60623.0,2023,AUGUST,1336,8
5336,Little Village,2311 S. Kedzie Ave.,Chicago,60623.0,2023,SEPTEMBER,1385,9
5337,Little Village,2311 S. Kedzie Ave.,Chicago,60623.0,2023,OCTOBER,1381,10
5338,Little Village,2311 S. Kedzie Ave.,Chicago,60623.0,2023,NOVEMBER,1250,11
5339,Little Village,2311 S. Kedzie Ave.,Chicago,60623.0,2023,DECEMBER,1282,12
5340,Little Village,2311 S. Kedzie Ave.,Chicago,60623.0,2024,JANUARY,1515,1
5341,Little Village,2311 S. Kedzie Ave.,Chicago,60623.0,2024,FEBRUARY,1421,2
5342,Little Village,2311 S. Kedzie Ave.,Chicago,60623.0,2024,MARCH,1701,3
5343,Little Village,2311 S. Kedzie Ave.,Chicago,60623.0,2024,APRIL,1467,4
5344,Little Village,2311 S. Kedzie Ave.,Chicago,60623.0,2024,MAY,1305,5
5345,Little Village,2311 S. Kedzie Ave.,Chicago,60623.0,2024,JUNE,1437,6
5346,Little Village,2311 S. Kedzie Ave.,Chicago,60623.0,2024,JULY,1625,7
5347,Little Village,2311 S. Kedzie Ave.,Chicago,60623.0,2024,AUGUST,1516,8
5348,Little Village,2311 S. Kedzie Ave.,Chicago,60623.0,2024,SEPTEMBER,1449,9
5349,Little Village,2311 S. Kedzie Ave.,Chicago,60623.0,2024,OCTOBER,1393,10
5350,Little Village,2311 S. Kedzie Ave.,Chicago,60623.0,2024,NOVEMBER,1225,11
5351,Little Village,2311 S. Kedzie Ave.,Chicago,60623.0,2024,DECEMBER,1056,12
5352,Little Village,2311 S. Kedzie Ave.,Chicago,60623.0,2025,JANUARY,1465,1
5353,Little Village,2311 S. Kedzie Ave.,Chicago,60623.0,2025,FEBRUARY,1535,2
5354,Little Village,2311 S. Kedzie Ave.,Chicago,60623.0,2025,MARCH,1674,3
5355,Little Village,2311 S. Kedzie Ave.,Chicago,60623.0,2025,APRIL,1262,4
5356,Little Village,2311 S. Kedzie Ave.,Chicago,60623.0,2025,MAY,1328,5
5357,Little Village,2311 S. Kedzie Ave.,Chicago,60623.0,2025,JUNE,1481,6
5358,Little Village,2311 S. Kedzie Ave.,Chicago,60623.0,2025,JULY,1846,7
5359,Little Village,2311 S. Kedzie Ave.,Chicago,60623.0,2025,AUGUST,1556,8
5360,Little Village,2311 S. Kedzie Ave.,Chicago,60623.0,2025,SEPTEMBER,1429,9
5361,Little Village,2311 S. Kedzie Ave.,Chicago,60623.0,2025,OCTOBER,1581,10
5362,Little Village,2311 S. Kedzie Ave.,Chicago,60623.0,2025,NOVEMBER,1340,11
5363,Little Village,2311 S. Kedzie Ave.,Chicago,60623.0,2025,DECEMBER,1174,12
5364,Logan Square,3030 W. Fullerton Avenue,CHICAGO,60647.0,2011,JANUARY,11179,1
5365,Logan Square,3030 W. Fullerton Avenue,CHICAGO,60647.0,2011,FEBRUARY,10074,2
5366,Logan Square,3030 W. Fullerton Avenue,CHICAGO,60647.0,2011,MARCH,13568,3
5367,Logan Square,3030 W. Fullerton Avenue,CHICAGO,60647.0,2011,APRIL,13074,4
5368,Logan Square,3030 W. Fullerton Avenue,CHICAGO,60647.0,2011,MAY,11784,5
5369,Logan Square,3030 W. Fullerton Avenue,CHICAGO,60647.0,2011,JUNE,13474,6
5370,Logan Square,3030 W. Fullerton Avenue,CHICAGO,60647.0,2011,JULY,13254,7
5371,Logan Square,3030 W. Fullerton Avenue,CHICAGO,60647.0,2011,AUGUST,14015,8
5372,Logan Square,3030 W. Fullerton Avenue,CHICAGO,60647.0,2011,SEPTEMBER,13316,9
5373,Logan Square,3030 W. Fullerton Avenue,CHICAGO,60647.0,2011,OCTOBER,14825,10
5374,Logan Square,3030 W. Fullerton Avenue,CHICAGO,60647.0,2011,NOVEMBER,13995,11
5375,Logan Square,3030 W. Fullerton Avenue,CHICAGO,60647.0,2011,DECEMBER,13183,12
5376,Logan Square,3030 W. Fullerton Avenue,CHICAGO,60647.0,2012,JANUARY,12836,1
5377,Logan Square,3030 W. Fullerton Avenue,CHICAGO,60647.0,2012,FEBRUARY,12305,2
5378,Logan Square,3030 W. Fullerton Avenue,CHICAGO,60647.0,2012,MARCH,14211,3
5379,Logan Square,3030 W. Fullerton Avenue,CHICAGO,60647.0,2012,APRIL,13841,4
5380,Logan Square,3030 W. Fullerton Avenue,CHICAGO,60647.0,2012,MAY,13576,5
5381,Logan Square,3030 W. Fullerton Avenue,CHICAGO,60647.0,2012,JUNE,14123,6
5382,Logan Square,3030 W. Fullerton Avenue,CHICAGO,60647.0,2012,JULY,14696,7
5383,Logan Square,3030 W. Fullerton Avenue,CHICAGO,60647.0,2012,AUGUST,15348,8
5384,Logan Square,3030 W. Fullerton Avenue,CHICAGO,60647.0,2012,SEPTEMBER,14705,9
5385,Logan Square,3030 W. Fullerton Avenue,CHICAGO,60647.0,2012,OCTOBER,15087,10
5386,Logan Square,3030 W. Fullerton Avenue,CHICAGO,60647.0,2012,NOVEMBER,13724,11
5387,Logan Square,3030 W. Fullerton Avenue,CHICAGO,60647.0,2012,DECEMBER,12363,12
5388,Logan Square,3030 W. Fullerton Avenue,CHICAGO,60647.0,2013,JANUARY,13371,1
5389,Logan Square,3030 W. Fullerton Avenue,CHICAGO,60647.0,2013,FEBRUARY,11297,2
5390,Logan Square,3030 W. Fullerton Avenue,CHICAGO,60647.0,2013,MARCH,13201,3
5391,Logan Square,3030 W. Fullerton Avenue,CHICAGO,60647.0,2013,APRIL,12846,4
5392,Logan Square,3030 W. Fullerton Avenue,CHICAGO,60647.0,2013,MAY,11234,5
5393,Logan Square,3030 W. Fullerton Avenue,CHICAGO,60647.0,2013,JUNE,11070,6
5394,Logan Square,3030 W. Fullerton Avenue,CHICAGO,60647.0,2013,JULY,11532,7
5395,Logan Square,3030 W. Fullerton Avenue,CHICAGO,60647.0,2013,AUGUST,11706,8
5396,Logan Square,3030 W. Fullerton Avenue,CHICAGO,60647.0,2013,SEPTEMBER,11254,9
5397,Logan Square,3030 W. Fullerton Avenue,CHICAGO,60647.0,2013,OCTOBER,12487,10
5398,Logan Square,3030 W. Fullerton Avenue,CHICAGO,60647.0,2013,NOVEMBER,12388,11
5399,Logan Square,3030 W. Fullerton Avenue,CHICAGO,60647.0,2013,DECEMBER,9090,12
5400,Logan Square,3030 W. Fullerton Avenue,CHICAGO,60647.0,2014,JANUARY,10413,1
5401,Logan Square,3030 W. Fullerton Avenue,CHICAGO,60647.0,2014,FEBRUARY,9312,2
5402,Logan Square,3030 W. Fullerton Avenue,CHICAGO,60647.0,2014,MARCH,11461,3
5403,Logan Square,3030 W. Fullerton Avenue,CHICAGO,60647.0,2014,APRIL,11267,4
5404,Logan Square,3030 W. Fullerton Avenue,CHICAGO,60647.0,2014,MAY,10898,5
5405,Logan Square,3030 W. Fullerton Avenue,CHICAGO,60647.0,2014,JUNE,11551,6
5406,Logan Square,3030 W. Fullerton Avenue,CHICAGO,60647.0,2014,JULY,13277,7
5407,Logan Square,3030 W. Fullerton Avenue,CHICAGO,60647.0,2014,AUGUST,11965,8
5408,Logan Square,3030 W. Fullerton Avenue,CHICAGO,60647.0,2014,SEPTEMBER,10989,9
5409,Logan Square,3030 W. Fullerton Avenue,CHICAGO,60647.0,2014,OCTOBER,11666,10
5410,Logan Square,3030 W. Fullerton Avenue,CHICAGO,60647.0,2014,NOVEMBER,10559,11
5411,Logan Square,3030 W. Fullerton Avenue,CHICAGO,60647.0,2014,DECEMBER,9334,12
5412,Logan Square,3030 W. Fullerton Ave.,Chicago,60647.0,2020,JANUARY,11156,1
5413,Logan Square,3030 W. Fullerton Ave.,Chicago,60647.0,2020,FEBRUARY,10359,2
5414,Logan Square,3030 W. Fullerton Ave.,Chicago,60647.0,2020,MARCH,7846,3
5415,Logan Square,3030 W. Fullerton Ave.,Chicago,60647.0,2020,APRIL,0,4
5416,Logan Square,3030 W. Fullerton Ave.,Chicago,60647.0,2020,MAY,1,5
5417,Logan Square,3030 W. Fullerton Ave.,Chicago,60647.0,2020,JUNE,4824,6
5418,Logan Square,3030 W. Fullerton Ave.,Chicago,60647.0,2020,JULY,9139,7
5419,Logan Square,3030 W. Fullerton Ave.,Chicago,60647.0,2020,AUGUST,8789,8
5420,Logan Square,3030 W. Fullerton Ave.,Chicago,60647.0,2020,SEPTEMBER,7514,9
5421,Logan Square,3030 W. Fullerton Ave.,Chicago,60647.0,2020,OCTOBER,3,10
5422,Logan Square,3030 W. Fullerton Ave.,Chicago,60647.0,2020,NOVEMBER,5421,11
5423,Logan Square,3030 W. Fullerton Ave.,Chicago,60647.0,2020,DECEMBER,6871,12
5424,Logan Square,3030 W. Fullerton Ave.,Chicago,60647.0,2021,JANUARY,7374,1
5425,Logan Square,3030 W. Fullerton Ave.,Chicago,60647.0,2021,FEBRUARY,7246,2
5426,Logan Square,3030 W. Fullerton Ave.,Chicago,60647.0,2021,MARCH,8600,3
5427,Logan Square,3030 W. Fullerton Ave.,Chicago,60647.0,2021,APRIL,8373,4
5428,Logan Square,3030 W. Fullerton Ave.,Chicago,60647.0,2021,MAY,8623,5
5429,Logan Square,3030 W. Fullerton Ave.,Chicago,60647.0,2021,JUNE,9533,6
5430,Logan Square,3030 W. Fullerton Ave.,Chicago,60647.0,2021,JULY,9856,7
5431,Logan Square,3030 W. Fullerton Ave.,Chicago,60647.0,2021,AUGUST,9227,8
5432,Logan Square,3030 W. Fullerton Ave.,Chicago,60647.0,2021,SEPTEMBER,9132,9
5433,Logan Square,3030 W. Fullerton Ave.,Chicago,60647.0,2021,OCTOBER,9220,10
5434,Logan Square,3030 W. Fullerton Ave.,Chicago,60647.0,2021,NOVEMBER,9424,11
5435,Logan Square,3030 W. Fullerton Ave.,Chicago,60647.0,2021,DECEMBER,8686,12
5436,Logan Square,3030 W. Fullerton Ave.,Chicago,60647.0,2022,JANUARY,10060,1
5437,Logan Square,3030 W. Fullerton Ave.,Chicago,60647.0,2022,FEBRUARY,9199,2
5438,Logan Square,3030 W. Fullerton Ave.,Chicago,60647.0,2022,MARCH,10115,3
5439,Logan Square,3030 W. Fullerton Ave.,Chicago,60647.0,2022,APRIL,9720,4
5440,Logan Square,3030 W. Fullerton Ave.,Chicago,60647.0,2022,MAY,9007,5
5441,Logan Square,3030 W. Fullerton Ave.,Chicago,60647.0,2022,JUNE,9890,6
5442,Logan Square,3030 W. Fullerton Ave.,Chicago,60647.0,2022,JULY,10610,7
5443,Logan Square,3030 W. Fullerton Ave.,Chicago,60647.0,2022,AUGUST,10297,8
5444,Logan Square,3030 W. Fullerton Ave.,Chicago,60647.0,2022,SEPTEMBER,9903,9
5445,Logan Square,3030 W. Fullerton Ave.,Chicago,60647.0,2022,OCTOBER,9253,10
5446,Logan Square,3030 W. Fullerton Ave.,Chicago,60647.0,2022,NOVEMBER,9643,11
5447,Logan Square,3030 W. Fullerton Ave.,Chicago,60647.0,2022,DECEMBER,8622,12
5448,Logan Square,3030 W. Fullerton Ave.,Chicago,60647.0,2023,JANUARY,10273,1
5449,Logan Square,3030 W. Fullerton Ave.,Chicago,60647.0,2023,FEBRUARY,9099,2
5450,Logan Square,3030 W. Fullerton Ave.,Chicago,60647.0,2023,MARCH,10958,3
5451,Logan Square,3030 W. Fullerton Ave.,Chicago,60647.0,2023,APRIL,9517,4
5452,Logan Square,3030 W. Fullerton Ave.,Chicago,60647.0,2023,MAY,8716,5
5453,Logan Square,3030 W. Fullerton Ave.,Chicago,60647.0,2023,JUNE,10500,6
5454,Logan Square,3030 W. Fullerton Ave.,Chicago,60647.0,2023,JULY,10618,7
5455,Logan Square,3030 W. Fullerton Ave.,Chicago,60647.0,2023,AUGUST,10974,8
5456,Logan Square,3030 W. Fullerton Ave.,Chicago,60647.0,2023,SEPTEMBER,9451,9
5457,Logan Square,3030 W. Fullerton Ave.,Chicago,60647.0,2023,OCTOBER,10246,10
5458,Logan Square,3030 W. Fullerton Ave.,Chicago,60647.0,2023,NOVEMBER,9279,11
5459,Logan Square,3030 W. Fullerton Ave.,Chicago,60647.0,2023,DECEMBER,8944,12
5460,Logan Square,3030 W. Fullerton Ave.,Chicago,60647.0,2024,JANUARY,10566,1
5461,Logan Square,3030 W. Fullerton Ave.,Chicago,60647.0,2024,FEBRUARY,9214,2
5462,Logan Square,3030 W. Fullerton Ave.,Chicago,60647.0,2024,MARCH,10917,3
5463,Logan Square,3030 W. Fullerton Ave.,Chicago,60647.0,2024,APRIL,9068,4
5464,Logan Square,3030 W. Fullerton Ave.,Chicago,60647.0,2024,MAY,9126,5
5465,Logan Square,3030 W. Fullerton Ave.,Chicago,60647.0,2024,JUNE,10553,6
5466,Logan Square,3030 W. Fullerton Ave.,Chicago,60647.0,2024,JULY,10661,7
5467,Logan Square,3030 W. Fullerton Ave.,Chicago,60647.0,2024,AUGUST,10409,8
5468,Logan Square,3030 W. Fullerton Ave.,Chicago,60647.0,2024,SEPTEMBER,9942,9
5469,Logan Square,3030 W. Fullerton Ave.,Chicago,60647.0,2024,OCTOBER,9640,10
5470,Logan Square,3030 W. Fullerton Ave.,Chicago,60647.0,2024,NOVEMBER,9802,11
5471,Logan Square,3030 W. Fullerton Ave.,Chicago,60647.0,2024,DECEMBER,8420,12
5472,Logan Square,3030 W. Fullerton Ave.,Chicago,60647.0,2025,JANUARY,11632,1
5473,Logan Square,3030 W. Fullerton Ave.,Chicago,60647.0,2025,FEBRUARY,10433,2
5474,Logan Square,3030 W. Fullerton Ave.,Chicago,60647.0,2025,MARCH,12233,3
5475,Logan Square,3030 W. Fullerton Ave.,Chicago,60647.0,2025,APRIL,10569,4
5476,Logan Square,3030 W. Fullerton Ave.,Chicago,60647.0,2025,MAY,12556,5
5477,Logan Square,3030 W. Fullerton Ave.,Chicago,60647.0,2025,JUNE,11433,6
5478,Logan Square,3030 W. Fullerton Ave.,Chicago,60647.0,2025,JULY,11909,7
5479,Logan Square,3030 W. Fullerton Ave.,Chicago,60647.0,2025,AUGUST,12034,8
5480,Logan Square,3030 W. Fullerton Ave.,Chicago,60647.0,2025,SEPTEMBER,11073,9
5481,Logan Square,3030 W. Fullerton Ave.,Chicago,60647.0,2025,OCTOBER,10857,10
5482,Logan Square,3030 W. Fullerton Ave.,Chicago,60647.0,2025,NOVEMBER,10413,11
5483,Logan Square,3030 W. Fullerton Ave.,Chicago,60647.0,2025,DECEMBER,9965,12
5484,Lozano,1805 S. Loomis Street,CHICAGO,60608.0,2011,JANUARY,5076,1
5485,Lozano,1805 S. Loomis Street,CHICAGO,60608.0,2011,FEBRUARY,4761,2
5486,Lozano,1805 S. Loomis Street,CHICAGO,60608.0,2011,MARCH,6317,3
5487,Lozano,1805 S. Loomis Street,CHICAGO,60608.0,2011,APRIL,6354,4
5488,Lozano,1805 S. Loomis Street,CHICAGO,60608.0,2011,MAY,5622,5
5489,Lozano,1805 S. Loomis Street,CHICAGO,60608.0,2011,JUNE,6251,6
5490,Lozano,1805 S. Loomis Street,CHICAGO,60608.0,2011,JULY,6204,7
5491,Lozano,1805 S. Loomis Street,CHICAGO,60608.0,2011,AUGUST,7287,8
5492,Lozano,1805 S. Loomis Street,CHICAGO,60608.0,2011,SEPTEMBER,6854,9
5493,Lozano,1805 S. Loomis Street,CHICAGO,60608.0,2011,OCTOBER,7698,10
5494,Lozano,1805 S. Loomis Street,CHICAGO,60608.0,2011,NOVEMBER,6589,11
5495,Lozano,1805 S. Loomis Street,CHICAGO,60608.0,2011,DECEMBER,6029,12
5496,Lozano,1805 S. Loomis Street,CHICAGO,60608.0,2012,JANUARY,5855,1
5497,Lozano,1805 S. Loomis Street,CHICAGO,60608.0,2012,FEBRUARY,5530,2
5498,Lozano,1805 S. Loomis Street,CHICAGO,60608.0,2012,MARCH,6639,3
5499,Lozano,1805 S. Loomis Street,CHICAGO,60608.0,2012,APRIL,6661,4
5500,Lozano,1805 S. Loomis Street,CHICAGO,60608.0,2012,MAY,6410,5
5501,Lozano,1805 S. Loomis Street,CHICAGO,60608.0,2012,JUNE,6419,6
5502,Lozano,1805 S. Loomis Street,CHICAGO,60608.0,2012,JULY,7455,7
5503,Lozano,1805 S. Loomis Street,CHICAGO,60608.0,2012,AUGUST,7324,8
5504,Lozano,1805 S. Loomis Street,CHICAGO,60608.0,2012,SEPTEMBER,6807,9
5505,Lozano,1805 S. Loomis Street,CHICAGO,60608.0,2012,OCTOBER,7476,10
5506,Lozano,1805 S. Loomis Street,CHICAGO,60608.0,2012,NOVEMBER,6697,11
5507,Lozano,1805 S. Loomis Street,CHICAGO,60608.0,2012,DECEMBER,5747,12
5508,Lozano,1805 S. Loomis Street,CHICAGO,60608.0,2013,JANUARY,6057,1
5509,Lozano,1805 S. Loomis Street,CHICAGO,60608.0,2013,FEBRUARY,5744,2
5510,Lozano,1805 S. Loomis Street,CHICAGO,60608.0,2013,MARCH,7227,3
5511,Lozano,1805 S. Loomis Street,CHICAGO,60608.0,2013,APRIL,6574,4
5512,Lozano,1805 S. Loomis Street,CHICAGO,60608.0,2013,MAY,5764,5
5513,Lozano,1805 S. Loomis Street,CHICAGO,60608.0,2013,JUNE,6003,6
5514,Lozano,1805 S. Loomis Street,CHICAGO,60608.0,2013,JULY,7075,7
5515,Lozano,1805 S. Loomis Street,CHICAGO,60608.0,2013,AUGUST,6110,8
5516,Lozano,1805 S. Loomis Street,CHICAGO,60608.0,2013,SEPTEMBER,5828,9
5517,Lozano,1805 S. Loomis Street,CHICAGO,60608.0,2013,OCTOBER,6687,10
5518,Lozano,1805 S. Loomis Street,CHICAGO,60608.0,2013,NOVEMBER,6232,11
5519,Lozano,1805 S. Loomis Street,CHICAGO,60608.0,2013,DECEMBER,5255,12
5520,Lozano,1805 S. Loomis Street,CHICAGO,60608.0,2014,JANUARY,5727,1
5521,Lozano,1805 S. Loomis Street,CHICAGO,60608.0,2014,FEBRUARY,5254,2
5522,Lozano,1805 S. Loomis Street,CHICAGO,60608.0,2014,MARCH,6454,3
5523,Lozano,1805 S. Loomis Street,CHICAGO,60608.0,2014,APRIL,6770,4
5524,Lozano,1805 S. Loomis Street,CHICAGO,60608.0,2014,MAY,5635,5
5525,Lozano,1805 S. Loomis Street,CHICAGO,60608.0,2014,JUNE,5724,6
5526,Lozano,1805 S. Loomis Street,CHICAGO,60608.0,2014,JULY,6048,7
5527,Lozano,1805 S. Loomis Street,CHICAGO,60608.0,2014,AUGUST,5235,8
5528,Lozano,1805 S. Loomis Street,CHICAGO,60608.0,2014,SEPTEMBER,5381,9
5529,Lozano,1805 S. Loomis Street,CHICAGO,60608.0,2014,OCTOBER,5865,10
5530,Lozano,1805 S. Loomis Street,CHICAGO,60608.0,2014,NOVEMBER,5063,11
5531,Lozano,1805 S. Loomis Street,CHICAGO,60608.0,2014,DECEMBER,4931,12
5532,Lozano,1805 S. Loomis St.,Chicago,60608.0,2020,JANUARY,3456,1
5533,Lozano,1805 S. Loomis St.,Chicago,60608.0,2020,FEBRUARY,2838,2
5534,Lozano,1805 S. Loomis St.,Chicago,60608.0,2020,MARCH,1732,3
5535,Lozano,1805 S. Loomis St.,Chicago,60608.0,2020,APRIL,2,4
5536,Lozano,1805 S. Loomis St.,Chicago,60608.0,2020,MAY,0,5
5537,Lozano,1805 S. Loomis St.,Chicago,60608.0,2020,JUNE,1142,6
5538,Lozano,1805 S. Loomis St.,Chicago,60608.0,2020,JULY,2019,7
5539,Lozano,1805 S. Loomis St.,Chicago,60608.0,2020,AUGUST,2201,8
5540,Lozano,1805 S. Loomis St.,Chicago,60608.0,2020,SEPTEMBER,2296,9
5541,Lozano,1805 S. Loomis St.,Chicago,60608.0,2020,OCTOBER,2186,10
5542,Lozano,1805 S. Loomis St.,Chicago,60608.0,2020,NOVEMBER,1783,11
5543,Lozano,1805 S. Loomis St.,Chicago,60608.0,2020,DECEMBER,1881,12
