,BRANCH,ADDRESS,CITY,ZIP,YEAR,MONTH,COMPUTER SESSIONS,MONTH_NUM
1374,Bucktown-Wicker Park,1701 N. Milwaukee Ave.,Chicago,60647,2024,JULY,1004.0,7
1375,Bucktown-Wicker Park,1701 N. Milwaukee Ave.,Chicago,60647,2024,AUGUST,1052.0,8
1376,Bucktown-Wicker Park,1701 N. Milwaukee Ave.,Chicago,60647,2024,SEPTEMBER,1058.0,9
1377,Bucktown-Wicker Park,1701 N. Milwaukee Ave.,Chicago,60647,2024,OCTOBER,1120.0,10
1378,Bucktown-Wicker Park,1701 N. Milwaukee Ave.,Chicago,60647,2024,NOVEMBER,854.0,11
1379,Bucktown-Wicker Park,1701 N. Milwaukee Ave.,Chicago,60647,2024,DECEMBER,697.0,12
1380,Bucktown-Wicker Park,1701 N. Milwaukee Ave.,Chicago,60647,2025,JANUARY,1048.0,1
1381,Bucktown-Wicker Park,1701 N. Milwaukee Ave.,Chicago,60647,2025,FEBRUARY,1122.0,2
1382,Bucktown-Wicker Park,1701 N. Milwaukee Ave.,Chicago,60647,2025,MARCH,1364.0,3
1383,Bucktown-Wicker Park,1701 N. Milwaukee Ave.,Chicago,60647,2025,APRIL,1319.0,4
1384,Bucktown-Wicker Park,1701 N. Milwaukee Ave.,Chicago,60647,2025,MAY,629.0,5
1385,Bucktown-Wicker Park,1701 N. Milwaukee Ave.,Chicago,60647,2025,JUNE,1139.0,6
1386,Bucktown-Wicker Park,1701 N. Milwaukee Ave.,Chicago,60647,2025,JULY,1221.0,7
1387,Bucktown-Wicker Park,1701 N. Milwaukee Ave.,Chicago,60647,2025,AUGUST,1194.0,8
1388,Bucktown-Wicker Park,1701 N. Milwaukee Ave.,Chicago,60647,2025,SEPTEMBER,1045.0,9
1389,Bucktown-Wicker Park,1701 N. Milwaukee Ave.,Chicago,60647,2025,OCTOBER,1187.0,10
1390,Bucktown-Wicker Park,1701 N. Milwaukee Ave.,Chicago,60647,2025,NOVEMBER,1056.0,11
1391,Bucktown-Wicker Park,1701 N. Milwaukee Ave.,Chicago,60647,2025,DECEMBER,984.0,12
1392,Budlong Woods,5630 N. Lincoln Avenue,CHICAGO,60659,2011,JANUARY,2793.0,1
1393,Budlong Woods,5630 N. Lincoln Avenue,CHICAGO,60659,2011,FEBRUARY,2202.0,2
1394,Budlong Woods,5630 N. Lincoln Avenue,CHICAGO,60659,2011,MARCH,2920.0,3
1395,Budlong Woods,5630 N. Lincoln Avenue,CHICAGO,60659,2011,APRIL,2527.0,4
1396,Budlong Woods,5630 N. Lincoln Avenue,CHICAGO,60659,2011,MAY,2501.0,5
1397,Budlong Woods,5630 N. Lincoln Avenue,CHICAGO,60659,2011,JUNE,2462.0,6
1398,Budlong Woods,5630 N. Lincoln Avenue,CHICAGO,60659,2011,JULY,2424.0,7
1399,Budlong Woods,5630 N. Lincoln Avenue,CHICAGO,60659,2011,AUGUST,3140.0,8
1400,Budlong Woods,5630 N. Lincoln Avenue,CHICAGO,60659,2011,SEPTEMBER,2530.0,9
1401,Budlong Woods,5630 N. Lincoln Avenue,CHICAGO,60659,2011,OCTOBER,2664.0,10
1402,Budlong Woods,5630 N. Lincoln Avenue,CHICAGO,60659,2011,NOVEMBER,2630.0,11
1403,Budlong Woods,5630 N. Lincoln Avenue,CHICAGO,60659,2011,DECEMBER,2550.0,12
1404,Budlong Woods,5630 N. Lincoln Avenue,CHICAGO,60659,2012,JANUARY,2033.0,1
1405,Budlong Woods,5630 N. Lincoln Avenue,CHICAGO,60659,2012,FEBRUARY,2180.0,2
1406,Budlong Woods,5630 N. Lincoln Avenue,CHICAGO,60659,2012,MARCH,2545.0,3
1407,Budlong Woods,5630 N. Lincoln Avenue,CHICAGO,60659,2012,APRIL,2543.0,4
1408,Budlong Woods,5630 N. Lincoln Avenue,CHICAGO,60659,2012,MAY,2357.0,5
1409,Budlong Woods,5630 N. Lincoln Avenue,CHICAGO,60659,2012,JUNE,2300.0,6
1410,Budlong Woods,5630 N. Lincoln Avenue,CHICAGO,60659,2012,JULY,2437.0,7
1411,Budlong Woods,5630 N. Lincoln Avenue,CHICAGO,60659,2012,AUGUST,2896.0,8
1412,Budlong Woods,5630 N. Lincoln Avenue,CHICAGO,60659,2012,SEPTEMBER,2572.0,9
1413,Budlong Woods,5630 N. Lincoln Avenue,CHICAGO,60659,2012,OCTOBER,2671.0,10
1414,Budlong Woods,5630 N. Lincoln Avenue,CHICAGO,60659,2012,NOVEMBER,2556.0,11
1415,Budlong Woods,5630 N. Lincoln Avenue,CHICAGO,60659,2012,DECEMBER,2154.0,12
1416,Budlong Woods,5630 N. Lincoln Avenue,CHICAGO,60659,2013,JANUARY,2330.0,1
1417,Budlong Woods,5630 N. Lincoln Avenue,CHICAGO,60659,2013,FEBRUARY,2022.0,2
1418,Budlong Woods,5630 N. Lincoln Avenue,CHICAGO,60659,2013,MARCH,2295.0,3
1419,Budlong Woods,5630 N. Lincoln Avenue,CHICAGO,60659,2013,APRIL,2391.0,4
1420,Budlong Woods,5630 N. Lincoln Avenue,CHICAGO,60659,2013,MAY,2233.0,5
1421,Budlong Woods,5630 N. Lincoln Avenue,CHICAGO,60659,2013,JUNE,2390.0,6
1422,Budlong Woods,5630 N. Lincoln Avenue,CHICAGO,60659,2013,JULY,2659.0,7
1423,Budlong Woods,5630 N. Lincoln Avenue,CHICAGO,60659,2013,AUGUST,2657.0,8
1424,Budlong Woods,5630 N. Lincoln Avenue,CHICAGO,60659,2013,SEPTEMBER,2377.0,9
1425,Budlong Woods,5630 N. Lincoln Avenue,CHICAGO,60659,2013,OCTOBER,2696.0,10
1426,Budlong Woods,5630 N. Lincoln Avenue,CHICAGO,60659,2013,NOVEMBER,2478.0,11
1427,Budlong Woods,5630 N. Lincoln Avenue,CHICAGO,60659,2013,DECEMBER,2121.0,12
1428,Budlong Woods,5630 N. Lincoln Ave.,Chicago,60659,2020,JANUARY,1087.0,1
1429,Budlong Woods,5630 N. Lincoln Ave.,Chicago,60659,2020,FEBRUARY,1096.0,2
1430,Budlong Woods,5630 N. Lincoln Ave.,Chicago,60659,2020,MARCH,601.0,3
1431,Budlong Woods,5630 N. Lincoln Ave.,Chicago,60659,2020,APRIL,0.0,4
1432,Budlong Woods,5630 N. Lincoln Ave.,Chicago,60659,2020,MAY,0.0,5
1433,Budlong Woods,5630 N. Lincoln Ave.,Chicago,60659,2020,JUNE,266.0,6
1434,Budlong Woods,5630 N. Lincoln Ave.,Chicago,60659,2020,JULY,458.0,7
1435,Budlong Woods,5630 N. Lincoln Ave.,Chicago,60659,2020,AUGUST,560.0,8
1436,Budlong Woods,5630 N. Lincoln Ave.,Chicago,60659,2020,SEPTEMBER,588.0,9
1437,Budlong Woods,5630 N. Lincoln Ave.,Chicago,60659,2020,OCTOBER,561.0,10
1438,Budlong Woods,5630 N. Lincoln Ave.,Chicago,60659,2020,NOVEMBER,555.0,11
1439,Budlong Woods,5630 N. Lincoln Ave.,Chicago,60659,2020,DECEMBER,522.0,12
1440,Budlong Woods,5630 N. Lincoln Ave.,Chicago,60659,2021,JANUARY,565.0,1
1441,Budlong Woods,5630 N. Lincoln Ave.,Chicago,60659,2021,FEBRUARY,461.0,2
1442,Budlong Woods,5630 N. Lincoln Ave.,Chicago,60659,2021,MARCH,738.0,3
1443,Budlong Woods,5630 N. Lincoln Ave.,Chicago,60659,2021,APRIL,681.0,4
1444,Budlong Woods,5630 N. Lincoln Ave.,Chicago,60659,2021,MAY,652.0,5
1445,Budlong Woods,5630 N. Lincoln Ave.,Chicago,60659,2021,JUNE,611.0,6
1446,Budlong Woods,5630 N. Lincoln Ave.,Chicago,60659,2021,JULY,683.0,7
1447,Budlong Woods,5630 N. Lincoln Ave.,Chicago,60659,2021,AUGUST,766.0,8
1448,Budlong Woods,5630 N. Lincoln Ave.,Chicago,60659,2021,SEPTEMBER,687.0,9
1449,Budlong Woods,5630 N. Lincoln Ave.,Chicago,60659,2021,OCTOBER,790.0,10
1450,Budlong Woods,5630 N. Lincoln Ave.,Chicago,60659,2021,NOVEMBER,762.0,11
1451,Budlong Woods,5630 N. Lincoln Ave.,Chicago,60659,2021,DECEMBER,756.0,12
1452,Budlong Woods,5630 N. Lincoln Ave.,Chicago,60659,2022,JANUARY,731.0,1
1453,Budlong Woods,5630 N. Lincoln Ave.,Chicago,60659,2022,FEBRUARY,689.0,2
1454,Budlong Woods,5630 N. Lincoln Ave.,Chicago,60659,2022,MARCH,863.0,3
1455,Budlong Woods,5630 N. Lincoln Ave.,Chicago,60659,2022,APRIL,855.0,4
1456,Budlong Woods,5630 N. Lincoln Ave.,Chicago,60659,2022,MAY,794.0,5
1457,Budlong Woods,5630 N. Lincoln Ave.,Chicago,60659,2022,JUNE,813.0,6
1458,Budlong Woods,5630 N. Lincoln Ave.,Chicago,60659,2022,JULY,826.0,7
1459,Budlong Woods,5630 N. Lincoln Ave.,Chicago,60659,2022,AUGUST,1011.0,8
1460,Budlong Woods,5630 N. Lincoln Ave.,Chicago,60659,2022,SEPTEMBER,846.0,9
1461,Budlong Woods,5630 N. Lincoln Ave.,Chicago,60659,2022,OCTOBER,869.0,10
1462,Budlong Woods,5630 N. Lincoln Ave.,Chicago,60659,2022,NOVEMBER,864.0,11
1463,Budlong Woods,5630 N. Lincoln Ave.,Chicago,60659,2022,DECEMBER,876.0,12
1464,Budlong Woods,5630 N. Lincoln Ave.,Chicago,60659,2023,JANUARY,957.0,1
1465,Budlong Woods,5630 N. Lincoln Ave.,Chicago,60659,2023,FEBRUARY,894.0,2
1466,Budlong Woods,5630 N. Lincoln Ave.,Chicago,60659,2023,MARCH,1236.0,3
1467,Budlong Woods,5630 N. Lincoln Ave.,Chicago,60659,2023,APRIL,1081.0,4
1468,Budlong Woods,5630 N. Lincoln Ave.,Chicago,60659,2023,MAY,943.0,5
1469,Budlong Woods,5630 N. Lincoln Ave.,Chicago,60659,2023,JUNE,1186.0,6
1470,Budlong Woods,5630 N. Lincoln Ave.,Chicago,60659,2023,JULY,1311.0,7
1471,Budlong Woods,5630 N. Lincoln Ave.,Chicago,60659,2023,AUGUST,1043.0,8
1472,Budlong Woods,5630 N. Lincoln Ave.,Chicago,60659,2023,SEPTEMBER,1013.0,9
1473,Budlong Woods,5630 N. Lincoln Ave.,Chicago,60659,2023,OCTOBER,1010.0,10
1474,Budlong Woods,5630 N. Lincoln Ave.,Chicago,60659,2023,NOVEMBER,889.0,11
1475,Budlong Woods,5630 N. Lincoln Ave.,Chicago,60659,2023,DECEMBER,874.0,12
1476,Budlong Woods,5630 N. Lincoln Ave.,Chicago,60659,2024,JANUARY,852.0,1
1477,Budlong Woods,5630 N. Lincoln Ave.,Chicago,60659,2024,FEBRUARY,931.0,2
1478,Budlong Woods,5630 N. Lincoln Ave.,Chicago,60659,2024,MARCH,752.0,3
1479,Budlong Woods,5630 N. Lincoln Ave.,Chicago,60659,2024,APRIL,747.0,4
1480,Budlong Woods,5630 N. Lincoln Ave.,Chicago,60659,2024,MAY,721.0,5
1481,Budlong Woods,5630 N. Lincoln Ave.,Chicago,60659,2024,JUNE,1016.0,6
1482,Budlong Woods,5630 N. Lincoln Ave.,Chicago,60659,2024,JULY,1349.0,7
1483,Budlong Woods,5630 N. Lincoln Ave.,Chicago,60659,2024,AUGUST,1532.0,8
1484,Budlong Woods,5630 N. Lincoln Ave.,Chicago,60659,2024,SEPTEMBER,1279.0,9
1485,Budlong Woods,5630 N. Lincoln Ave.,Chicago,60659,2024,OCTOBER,1050.0,10
1486,Budlong Woods,5630 N. Lincoln Ave.,Chicago,60659,2024,NOVEMBER,886.0,11
1487,Budlong Woods,5630 N. Lincoln Ave.,Chicago,60659,2024,DECEMBER,1015.0,12
1488,Budlong Woods,5630 N. Lincoln Ave.,Chicago,60659,2025,JANUARY,987.0,1
1489,Budlong Woods,5630 N. Lincoln Ave.,Chicago,60659,2025,FEBRUARY,984.0,2
1490,Budlong Woods,5630 N. Lincoln Ave.,Chicago,60659,2025,MARCH,1083.0,3
1491,Budlong Woods,5630 N. Lincoln Ave.,Chicago,60659,2025,APRIL,1041.0,4
1492,Budlong Woods,5630 N. Lincoln Ave.,Chicago,60659,2025,MAY,1087.0,5
1493,Budlong Woods,5630 N. Lincoln Ave.,Chicago,60659,2025,JUNE,1243.0,6
1494,Budlong Woods,5630 N. Lincoln Ave.,Chicago,60659,2025,JULY,1639.0,7
1495,Budlong Woods,5630 N. Lincoln Ave.,Chicago,60659,2025,AUGUST,1576.0,8
1496,Budlong Woods,5630 N. Lincoln Ave.,Chicago,60659,2025,SEPTEMBER,1500.0,9
1497,Budlong Woods,5630 N. Lincoln Ave.,Chicago,60659,2025,OCTOBER,1485.0,10
1498,Budlong Woods,5630 N. Lincoln Ave.,Chicago,60659,2025,NOVEMBER,1254.0,11
1499,Budlong Woods,5630 N. Lincoln Ave.,Chicago,60659,2025,DECEMBER,1161.0,12
1500,Canaryville,642 W. 43rd Street,CHICAGO,60609,2011,JANUARY,1563.0,1
1501,Canaryville,642 W. 43rd Street,CHICAGO,60609,2011,FEBRUARY,1207.0,2
1502,Canaryville,642 W. 43rd Street,CHICAGO,60609,2011,MARCH,1717.0,3
1503,Canaryville,642 W. 43rd Street,CHICAGO,60609,2011,APRIL,1556.0,4
1504,Canaryville,642 W. 43rd Street,CHICAGO,60609,2011,MAY,1551.0,5
1505,Canaryville,642 W. 43rd Street,CHICAGO,60609,2011,JUNE,1611.0,6
1506,Canaryville,642 W. 43rd Street,CHICAGO,60609,2011,JULY,1301.0,7
1507,Canaryville,642 W. 43rd Street,CHICAGO,60609,2011,AUGUST,1723.0,8
1508,Canaryville,642 W. 43rd Street,CHICAGO,60609,2011,SEPTEMBER,1512.0,9
1509,Canaryville,642 W. 43rd Street,CHICAGO,60609,2011,OCTOBER,1460.0,10
1510,Canaryville,642 W. 43rd Street,CHICAGO,60609,2011,NOVEMBER,1344.0,11
1511,Canaryville,642 W. 43rd Street,CHICAGO,60609,2011,DECEMBER,1233.0,12
1512,Canaryville,642 W. 43rd Street,CHICAGO,60609,2012,JANUARY,1126.0,1
1513,Canaryville,642 W. 43rd Street,CHICAGO,60609,2012,FEBRUARY,1355.0,2
1514,Canaryville,642 W. 43rd Street,CHICAGO,60609,2012,MARCH,1437.0,3
1515,Canaryville,642 W. 43rd Street,CHICAGO,60609,2012,APRIL,1272.0,4
1516,Canaryville,642 W. 43rd Street,CHICAGO,60609,2012,MAY,1219.0,5
1517,Canaryville,642 W. 43rd Street,CHICAGO,60609,2012,JUNE,1222.0,6
1518,Canaryville,642 W. 43rd Street,CHICAGO,60609,2012,JULY,1463.0,7
1519,Canaryville,642 W. 43rd Street,CHICAGO,60609,2012,AUGUST,2014.0,8
1520,Canaryville,642 W. 43rd Street,CHICAGO,60609,2012,SEPTEMBER,1909.0,9
1521,Canaryville,642 W. 43rd Street,CHICAGO,60609,2012,OCTOBER,2173.0,10
1522,Canaryville,642 W. 43rd Street,CHICAGO,60609,2012,NOVEMBER,1969.0,11
1523,Canaryville,642 W. 43rd Street,CHICAGO,60609,2012,DECEMBER,1907.0,12
1524,Canaryville,642 W. 43rd Street,CHICAGO,60609,2013,JANUARY,1821.0,1
1525,Canaryville,642 W. 43rd Street,CHICAGO,60609,2013,FEBRUARY,1458.0,2
1526,Canaryville,642 W. 43rd Street,CHICAGO,60609,2013,MARCH,1667.0,3
1527,Canaryville,642 W. 43rd Street,CHICAGO,60609,2013,APRIL,1711.0,4
1528,Canaryville,642 W. 43rd Street,CHICAGO,60609,2013,MAY,1472.0,5
1529,Canaryville,642 W. 43rd Street,CHICAGO,60609,2013,JUNE,1463.0,6
1530,Canaryville,642 W. 43rd Street,CHICAGO,60609,2013,JULY,1407.0,7
1531,Canaryville,642 W. 43rd Street,CHICAGO,60609,2013,AUGUST,1475.0,8
1532,Canaryville,642 W. 43rd Street,CHICAGO,60609,2013,SEPTEMBER,1363.0,9
1533,Canaryville,642 W. 43rd Street,CHICAGO,60609,2013,OCTOBER,1609.0,10
1534,Canaryville,642 W. 43rd Street,CHICAGO,60609,2013,NOVEMBER,1582.0,11
1535,Canaryville,642 W. 43rd Street,CHICAGO,60609,2013,DECEMBER,1383.0,12
1536,Canaryville,642 W. 43rd St.,Chicago,60609,2020,JANUARY,440.0,1
1537,Canaryville,642 W. 43rd St.,Chicago,60609,2020,FEBRUARY,405.0,2
1538,Canaryville,642 W. 43rd St.,Chicago,60609,2020,MARCH,197.0,3
1539,Canaryville,642 W. 43rd St.,Chicago,60609,2020,APRIL,0.0,4
1540,Canaryville,642 W. 43rd St.,Chicago,60609,2020,MAY,0.0,5
1541,Canaryville,642 W. 43rd St.,Chicago,60609,2020,JUNE,0.0,6
1542,Canaryville,642 W. 43rd St.,Chicago,60609,2020,JULY,0.0,7
1543,Canaryville,642 W. 43rd St.,Chicago,60609,2020,AUGUST,0.0,8
1544,Canaryville,642 W. 43rd St.,Chicago,60609,2020,SEPTEMBER,0.0,9
1545,Canaryville,642 W. 43rd St.,Chicago,60609,2020,OCTOBER,0.0,10
1546,Canaryville,642 W. 43rd St.,Chicago,60609,2020,NOVEMBER,0.0,11
1547,Canaryville,642 W. 43rd St.,Chicago,60609,2020,DECEMBER,0.0,12
1548,Canaryville,642 W. 43rd St.,Chicago,60609,2021,JANUARY,0.0,1
1549,Canaryville,642 W. 43rd St.,Chicago,60609,2021,FEBRUARY,0.0,2
1550,Canaryville,642 W. 43rd St.,Chicago,60609,2021,MARCH,0.0,3
1551,Canaryville,642 W. 43rd St.,Chicago,60609,2021,APRIL,0.0,4
1552,Canaryville,642 W. 43rd St.,Chicago,60609,2021,MAY,0.0,5
1553,Canaryville,642 W. 43rd St.,Chicago,60609,2021,JUNE,0.0,6
1554,Canaryville,642 W. 43rd St.,Chicago,60609,2021,JULY,27.0,7
1555,Canaryville,642 W. 43rd St.,Chicago,60609,2021,AUGUST,186.0,8
1556,Canaryville,642 W. 43rd St.,Chicago,60609,2021,SEPTEMBER,274.0,9
1557,Canaryville,642 W. 43rd St.,Chicago,60609,2021,OCTOBER,241.0,10
1558,Canaryville,642 W. 43rd St.,Chicago,60609,2021,NOVEMBER,266.0,11
1559,Canaryville,642 W. 43rd St.,Chicago,60609,2021,DECEMBER,260.0,12
1560,Canaryville,642 W. 43rd St.,Chicago,60609,2022,JANUARY,227.0,1
1561,Canaryville,642 W. 43rd St.,Chicago,60609,2022,FEBRUARY,205.0,2
1562,Canaryville,642 W. 43rd St.,Chicago,60609,2022,MARCH,283.0,3
1563,Canaryville,642 W. 43rd St.,Chicago,60609,2022,APRIL,284.0,4
1564,Canaryville,642 W. 43rd St.,Chicago,60609,2022,MAY,1.0,5
1565,Canaryville,642 W. 43rd St.,Chicago,60609,2022,JUNE,0.0,6
1566,Canaryville,642 W. 43rd St.,Chicago,60609,2022,JULY,101.0,7
1567,Canaryville,642 W. 43rd St.,Chicago,60609,2022,AUGUST,193.0,8
1568,Canaryville,642 W. 43rd St.,Chicago,60609,2022,SEPTEMBER,251.0,9
1569,Canaryville,642 W. 43rd St.,Chicago,60609,2022,OCTOBER,231.0,10
1570,Canaryville,642 W. 43rd St.,Chicago,60609,2022,NOVEMBER,196.0,11
1571,Canaryville,642 W. 43rd St.,Chicago,60609,2022,DECEMBER,197.0,12
1572,Canaryville,642 W. 43rd St.,Chicago,60609,2023,JANUARY,238.0,1
1573,Canaryville,642 W. 43rd St.,Chicago,60609,2023,FEBRUARY,255.0,2
1574,Canaryville,642 W. 43rd St.,Chicago,60609,2023,MARCH,313.0,3
1575,Canaryville,642 W. 43rd St.,Chicago,60609,2023,APRIL,315.0,4
1576,Canaryville,642 W. 43rd St.,Chicago,60609,2023,MAY,279.0,5
1577,Canaryville,642 W. 43rd St.,Chicago,60609,2023,JUNE,238.0,6
1578,Canaryville,642 W. 43rd St.,Chicago,60609,2023,JULY,283.0,7
1579,Canaryville,642 W. 43rd St.,Chicago,60609,2023,AUGUST,327.0,8
1580,Canaryville,642 W. 43rd St.,Chicago,60609,2023,SEPTEMBER,308.0,9
1581,Canaryville,642 W. 43rd St.,Chicago,60609,2023,OCTOBER,334.0,10
1582,Canaryville,642 W. 43rd St.,Chicago,60609,2023,NOVEMBER,312.0,11
1583,Canaryville,642 W. 43rd St.,Chicago,60609,2023,DECEMBER,222.0,12
1584,Canaryville,642 W. 43rd St.,Chicago,60609,2024,JANUARY,257.0,1
1585,Canaryville,642 W. 43rd St.,Chicago,60609,2024,FEBRUARY,194.0,2
1586,Canaryville,642 W. 43rd St.,Chicago,60609,2024,MARCH,211.0,3
1587,Canaryville,642 W. 43rd St.,Chicago,60609,2024,APRIL,192.0,4
1588,Canaryville,642 W. 43rd St.,Chicago,60609,2024,MAY,193.0,5
1589,Canaryville,642 W. 43rd St.,Chicago,60609,2024,JUNE,234.0,6
1590,Canaryville,642 W. 43rd St.,Chicago,60609,2024,JULY,345.0,7
1591,Canaryville,642 W. 43rd St.,Chicago,60609,2024,AUGUST,376.0,8
1592,Canaryville,642 W. 43rd St.,Chicago,60609,2024,SEPTEMBER,335.0,9
1593,Canaryville,642 W. 43rd St.,Chicago,60609,2024,OCTOBER,424.0,10
1594,Canaryville,642 W. 43rd St.,Chicago,60609,2024,NOVEMBER,387.0,11
1595,Canaryville,642 W. 43rd St.,Chicago,60609,2024,DECEMBER,308.0,12
1596,Canaryville,642 W. 43rd St.,Chicago,60609,2025,JANUARY,291.0,1
1597,Canaryville,642 W. 43rd St.,Chicago,60609,2025,FEBRUARY,276.0,2
1598,Canaryville,642 W. 43rd St.,Chicago,60609,2025,MARCH,283.0,3
1599,Canaryville,642 W. 43rd St.,Chicago,60609,2025,APRIL,295.0,4
1600,Canaryville,642 W. 43rd St.,Chicago,60609,2025,MAY,355.0,5
1601,Canaryville,642 W. 43rd St.,Chicago,60609,2025,JUNE,315.0,6
1602,Canaryville,642 W. 43rd St.,Chicago,60609,2025,JULY,305.0,7
1603,Canaryville,642 W. 43rd St.,Chicago,60609,2025,AUGUST,296.0,8
1604,Canaryville,642 W. 43rd St.,Chicago,60609,2025,SEPTEMBER,302.0,9
1605,Canaryville,642 W. 43rd St.,Chicago,60609,2025,OCTOBER,318.0,10
1606,Canaryville,642 W. 43rd St.,Chicago,60609,2025,NOVEMBER,313.0,11
1607,Canaryville,642 W. 43rd St.,Chicago,60609,2025,DECEMBER,250.0,12
1608,Chicago Bee,3647 S. State Street,CHICAGO,60609,2011,JANUARY,2003.0,1
1609,Chicago Bee,3647 S. State Street,CHICAGO,60609,2011,FEBRUARY,1564.0,2
1610,Chicago Bee,3647 S. State Street,CHICAGO,60609,2011,MARCH,2020.0,3
1611,Chicago Bee,3647 S. State Street,CHICAGO,60609,2011,APRIL,1931.0,4
1612,Chicago Bee,3647 S. State Street,CHICAGO,60609,2011,MAY,1990.0,5
1613,Chicago Bee,3647 S. State Street,CHICAGO,60609,2011,JUNE,1794.0,6
1614,Chicago Bee,3647 S. State Street,CHICAGO,60609,2011,JULY,1765.0,7
1615,Chicago Bee,3647 S. State Street,CHICAGO,60609,2011,AUGUST,2114.0,8
1616,Chicago Bee,3647 S. State Street,CHICAGO,60609,2011,SEPTEMBER,2193.0,9
1617,Chicago Bee,3647 S. State Street,CHICAGO,60609,2011,OCTOBER,2208.0,10
1618,Chicago Bee,3647 S. State Street,CHICAGO,60609,2011,NOVEMBER,2211.0,11
1619,Chicago Bee,3647 S. State Street,CHICAGO,60609,2011,DECEMBER,2187.0,12
1620,Chicago Bee,3647 S. State Street,CHICAGO,60609,2012,JANUARY,1818.0,1
1621,Chicago Bee,3647 S. State Street,CHICAGO,60609,2012,FEBRUARY,1551.0,2
1622,Chicago Bee,3647 S. State Street,CHICAGO,60609,2012,MARCH,1625.0,3
1623,Chicago Bee,3647 S. State Street,CHICAGO,60609,2012,APRIL,1658.0,4
1624,Chicago Bee,3647 S. State Street,CHICAGO,60609,2012,MAY,1592.0,5
1625,Chicago Bee,3647 S. State Street,CHICAGO,60609,2012,JUNE,1498.0,6
1626,Chicago Bee,3647 S. State Street,CHICAGO,60609,2012,JULY,1393.0,7
1627,Chicago Bee,3647 S. State Street,CHICAGO,60609,2012,AUGUST,1873.0,8
1628,Chicago Bee,3647 S. State Street,CHICAGO,60609,2012,SEPTEMBER,1868.0,9
1629,Chicago Bee,3647 S. State Street,CHICAGO,60609,2012,OCTOBER,2195.0,10
1630,Chicago Bee,3647 S. State Street,CHICAGO,60609,2012,NOVEMBER,1947.0,11
1631,Chicago Bee,3647 S. State Street,CHICAGO,60609,2012,DECEMBER,1614.0,12
1632,Chicago Bee,3647 S. State Street,CHICAGO,60609,2013,JANUARY,1649.0,1
1633,Chicago Bee,3647 S. State Street,CHICAGO,60609,2013,FEBRUARY,1379.0,2
1634,Chicago Bee,3647 S. State Street,CHICAGO,60609,2013,MARCH,1458.0,3
1635,Chicago Bee,3647 S. State Street,CHICAGO,60609,2013,APRIL,1498.0,4
1636,Chicago Bee,3647 S. State Street,CHICAGO,60609,2013,MAY,1547.0,5
1637,Chicago Bee,3647 S. State Street,CHICAGO,60609,2013,JUNE,1500.0,6
1638,Chicago Bee,3647 S. State Street,CHICAGO,60609,2013,JULY,1391.0,7
1639,Chicago Bee,3647 S. State Street,CHICAGO,60609,2013,AUGUST,1708.0,8
1640,Chicago Bee,3647 S. State Street,CHICAGO,60609,2013,SEPTEMBER,1911.0,9
1641,Chicago Bee,3647 S. State Street,CHICAGO,60609,2013,OCTOBER,2040.0,10
1642,Chicago Bee,3647 S. State Street,CHICAGO,60609,2013,NOVEMBER,1729.0,11
1643,Chicago Bee,3647 S. State Street,CHICAGO,60609,2013,DECEMBER,1574.0,12
1644,Chicago Bee,3647 S. State St.,Chicago,60609,2020,JANUARY,773.0,1
1645,Chicago Bee,3647 S. State St.,Chicago,60609,2020,FEBRUARY,826.0,2
1646,Chicago Bee,3647 S. State St.,Chicago,60609,2020,MARCH,451.0,3
1647,Chicago Bee,3647 S. State St.,Chicago,60609,2020,APRIL,0.0,4
1648,Chicago Bee,3647 S. State St.,Chicago,60609,2020,MAY,0.0,5
1649,Chicago Bee,3647 S. State St.,Chicago,60609,2020,JUNE,221.0,6
1650,Chicago Bee,3647 S. State St.,Chicago,60609,2020,JULY,312.0,7
1651,Chicago Bee,3647 S. State St.,Chicago,60609,2020,AUGUST,372.0,8
1652,Chicago Bee,3647 S. State St.,Chicago,60609,2020,SEPTEMBER,359.0,9
1653,Chicago Bee,3647 S. State St.,Chicago,60609,2020,OCTOBER,375.0,10
1654,Chicago Bee,3647 S. State St.,Chicago,60609,2020,NOVEMBER,308.0,11
1655,Chicago Bee,3647 S. State St.,Chicago,60609,2020,DECEMBER,336.0,12
1656,Chicago Bee,3647 S. State St.,Chicago,60609,2021,JANUARY,331.0,1
1657,Chicago Bee,3647 S. State St.,Chicago,60609,2021,FEBRUARY,306.0,2
1658,Chicago Bee,3647 S. State St.,Chicago,60609,2021,MARCH,373.0,3
1659,Chicago Bee,3647 S. State St.,Chicago,60609,2021,APRIL,386.0,4
1660,Chicago Bee,3647 S. State St.,Chicago,60609,2021,MAY,421.0,5
1661,Chicago Bee,3647 S. State St.,Chicago,60609,2021,JUNE,362.0,6
1662,Chicago Bee,3647 S. State St.,Chicago,60609,2021,JULY,356.0,7
1663,Chicago Bee,3647 S. State St.,Chicago,60609,2021,AUGUST,443.0,8
1664,Chicago Bee,3647 S. State St.,Chicago,60609,2021,SEPTEMBER,484.0,9
1665,Chicago Bee,3647 S. State St.,Chicago,60609,2021,OCTOBER,505.0,10
1666,Chicago Bee,3647 S. State St.,Chicago,60609,2021,NOVEMBER,450.0,11
1667,Chicago Bee,3647 S. State St.,Chicago,60609,2021,DECEMBER,481.0,12
