,BRANCH,ADDRESS,CITY,ZIP,YEAR,MONTH,VISITORS,MONTH_NUM
4301,Jefferson Park,5363 W. Lawrence Ave.,Chicago,60630.0,2025,JUNE,6124.0,6
4302,Jefferson Park,5363 W. Lawrence Ave.,Chicago,60630.0,2025,JULY,7181.0,7
4303,Jefferson Park,5363 W. Lawrence Ave.,Chicago,60630.0,2025,AUGUST,6119.0,8
4304,Jefferson Park,5363 W. Lawrence Ave.,Chicago,60630.0,2025,SEPTEMBER,5755.0,9
4305,Jefferson Park,5363 W. Lawrence Ave.,Chicago,60630.0,2025,OCTOBER,5890.0,10
4306,Jefferson Park,5363 W. Lawrence Ave.,Chicago,60630.0,2025,NOVEMBER,4733.0,11
4307,Jefferson Park,5363 W. Lawrence Ave.,Chicago,60630.0,2025,DECEMBER,4487.0,12
4308,Jeffery Manor,2401 E. 100th Street,CHICAGO,60617.0,2011,JANUARY,6210.0,1
4309,Jeffery Manor,2401 E. 100th Street,CHICAGO,60617.0,2011,FEBRUARY,10999.0,2
4310,Jeffery Manor,2401 E. 100th Street,CHICAGO,60617.0,2011,MARCH,8181.0,3
4311,Jeffery Manor,2401 E. 100th Street,CHICAGO,60617.0,2011,APRIL,6776.0,4
4312,Jeffery Manor,2401 E. 100th Street,CHICAGO,60617.0,2011,MAY,6110.0,5
4313,Jeffery Manor,2401 E. 100th Street,CHICAGO,60617.0,2011,JUNE,6622.0,6
4314,Jeffery Manor,2401 E. 100th Street,CHICAGO,60617.0,2011,JULY,5199.0,7
4315,Jeffery Manor,2401 E. 100th Street,CHICAGO,60617.0,2011,AUGUST,6292.0,8
4316,Jeffery Manor,2401 E. 100th Street,CHICAGO,60617.0,2011,SEPTEMBER,6206.0,9
4317,Jeffery Manor,2401 E. 100th Street,CHICAGO,60617.0,2011,OCTOBER,6567.0,10
4318,Jeffery Manor,2401 E. 100th Street,CHICAGO,60617.0,2011,NOVEMBER,6762.0,11
4319,Jeffery Manor,2401 E. 100th Street,CHICAGO,60617.0,2011,DECEMBER,7161.0,12
4320,Jeffery Manor,2401 E. 100th Street,CHICAGO,60617.0,2012,JANUARY,5369.0,1
4321,Jeffery Manor,2401 E. 100th Street,CHICAGO,60617.0,2012,FEBRUARY,5098.0,2
4322,Jeffery Manor,2401 E. 100th Street,CHICAGO,60617.0,2012,MARCH,5636.0,3
4323,Jeffery Manor,2401 E. 100th Street,CHICAGO,60617.0,2012,APRIL,5158.0,4
4324,Jeffery Manor,2401 E. 100th Street,CHICAGO,60617.0,2012,MAY,5332.0,5
4325,Jeffery Manor,2401 E. 100th Street,CHICAGO,60617.0,2012,JUNE,5234.0,6
4326,Jeffery Manor,2401 E. 100th Street,CHICAGO,60617.0,2012,JULY,5453.0,7
4327,Jeffery Manor,2401 E. 100th Street,CHICAGO,60617.0,2012,AUGUST,5998.0,8
4328,Jeffery Manor,2401 E. 100th Street,CHICAGO,60617.0,2012,SEPTEMBER,6152.0,9
4329,Jeffery Manor,2401 E. 100th Street,CHICAGO,60617.0,2012,OCTOBER,11280.0,10
4330,Jeffery Manor,2401 E. 100th Street,CHICAGO,60617.0,2012,NOVEMBER,8310.0,11
4331,Jeffery Manor,2401 E. 100th Street,CHICAGO,60617.0,2012,DECEMBER,7162.0,12
4332,Jeffery Manor,2401 E. 100th Street,CHICAGO,60617.0,2013,JANUARY,5865.0,1
4333,Jeffery Manor,2401 E. 100th Street,CHICAGO,60617.0,2013,FEBRUARY,5680.0,2
4334,Jeffery Manor,2401 E. 100th Street,CHICAGO,60617.0,2013,MARCH,5128.0,3
4335,Jeffery Manor,2401 E. 100th Street,CHICAGO,60617.0,2013,APRIL,6396.0,4
4336,Jeffery Manor,2401 E. 100th Street,CHICAGO,60617.0,2013,MAY,5885.0,5
4337,Jeffery Manor,2401 E. 100th Street,CHICAGO,60617.0,2013,JUNE,5501.0,6
4338,Jeffery Manor,2401 E. 100th Street,CHICAGO,60617.0,2013,JULY,6931.0,7
4339,Jeffery Manor,2401 E. 100th Street,CHICAGO,60617.0,2013,AUGUST,5897.0,8
4340,Jeffery Manor,2401 E. 100th Street,CHICAGO,60617.0,2013,SEPTEMBER,6246.0,9
4341,Jeffery Manor,2401 E. 100th Street,CHICAGO,60617.0,2013,OCTOBER,6643.0,10
4342,Jeffery Manor,2401 E. 100th Street,CHICAGO,60617.0,2013,NOVEMBER,5589.0,11
4343,Jeffery Manor,2401 E. 100th Street,CHICAGO,60617.0,2013,DECEMBER,5627.0,12
4344,Jeffery Manor,2401 E. 100th Street,CHICAGO,60617.0,2014,JANUARY,5359.0,1
4345,Jeffery Manor,2401 E. 100th Street,CHICAGO,60617.0,2014,FEBRUARY,4856.0,2
4346,Jeffery Manor,2401 E. 100th Street,CHICAGO,60617.0,2014,MARCH,5552.0,3
4347,Jeffery Manor,2401 E. 100th Street,CHICAGO,60617.0,2014,APRIL,6175.0,4
4348,Jeffery Manor,2401 E. 100th Street,CHICAGO,60617.0,2014,MAY,5693.0,5
4349,Jeffery Manor,2401 E. 100th Street,CHICAGO,60617.0,2014,JUNE,5769.0,6
4350,Jeffery Manor,2401 E. 100th Street,CHICAGO,60617.0,2014,JULY,6156.0,7
4351,Jeffery Manor,2401 E. 100th Street,CHICAGO,60617.0,2014,AUGUST,5274.0,8
4352,Jeffery Manor,2401 E. 100th Street,CHICAGO,60617.0,2014,SEPTEMBER,5100.0,9
4353,Jeffery Manor,2401 E. 100th Street,CHICAGO,60617.0,2014,OCTOBER,6991.0,10
4354,Jeffery Manor,2401 E. 100th Street,CHICAGO,60617.0,2014,NOVEMBER,5965.0,11
4355,Jeffery Manor,2401 E. 100th Street,CHICAGO,60617.0,2014,DECEMBER,6377.0,12
4356,Jeffery Manor,2401 E. 100th St.,Chicago,60617.0,2020,JANUARY,3563.0,1
4357,Jeffery Manor,2401 E. 100th St.,Chicago,60617.0,2020,FEBRUARY,3191.0,2
4358,Jeffery Manor,2401 E. 100th St.,Chicago,60617.0,2020,MARCH,2427.0,3
4359,Jeffery Manor,2401 E. 100th St.,Chicago,60617.0,2020,APRIL,0.0,4
4360,Jeffery Manor,2401 E. 100th St.,Chicago,60617.0,2020,MAY,0.0,5
4361,Jeffery Manor,2401 E. 100th St.,Chicago,60617.0,2020,JUNE,2145.0,6
4362,Jeffery Manor,2401 E. 100th St.,Chicago,60617.0,2020,JULY,2561.0,7
4363,Jeffery Manor,2401 E. 100th St.,Chicago,60617.0,2020,AUGUST,2678.0,8
4364,Jeffery Manor,2401 E. 100th St.,Chicago,60617.0,2020,SEPTEMBER,3099.0,9
4365,Jeffery Manor,2401 E. 100th St.,Chicago,60617.0,2020,OCTOBER,2876.0,10
4366,Jeffery Manor,2401 E. 100th St.,Chicago,60617.0,2020,NOVEMBER,1811.0,11
4367,Jeffery Manor,2401 E. 100th St.,Chicago,60617.0,2020,DECEMBER,1697.0,12
4368,Jeffery Manor,2401 E. 100th St.,Chicago,60617.0,2021,JANUARY,2002.0,1
4369,Jeffery Manor,2401 E. 100th St.,Chicago,60617.0,2021,FEBRUARY,1747.0,2
4370,Jeffery Manor,2401 E. 100th St.,Chicago,60617.0,2021,MARCH,2367.0,3
4371,Jeffery Manor,2401 E. 100th St.,Chicago,60617.0,2021,APRIL,2425.0,4
4372,Jeffery Manor,2401 E. 100th St.,Chicago,60617.0,2021,MAY,110.0,5
4373,Jeffery Manor,2401 E. 100th St.,Chicago,60617.0,2021,JUNE,222.0,6
4374,Jeffery Manor,2401 E. 100th St.,Chicago,60617.0,2021,JULY,959.0,7
4375,Jeffery Manor,2401 E. 100th St.,Chicago,60617.0,2021,AUGUST,1192.0,8
4376,Jeffery Manor,2401 E. 100th St.,Chicago,60617.0,2021,SEPTEMBER,991.0,9
4377,Jeffery Manor,2401 E. 100th St.,Chicago,60617.0,2021,OCTOBER,941.0,10
4378,Jeffery Manor,2401 E. 100th St.,Chicago,60617.0,2021,NOVEMBER,882.0,11
4379,Jeffery Manor,2401 E. 100th St.,Chicago,60617.0,2021,DECEMBER,789.0,12
4380,Jeffery Manor,2401 E. 100th St.,Chicago,60617.0,2022,JANUARY,2002.0,1
4381,Jeffery Manor,2401 E. 100th St.,Chicago,60617.0,2022,FEBRUARY,863.0,2
4382,Jeffery Manor,2401 E. 100th St.,Chicago,60617.0,2022,MARCH,1226.0,3
4383,Jeffery Manor,2401 E. 100th St.,Chicago,60617.0,2022,APRIL,1284.0,4
4384,Jeffery Manor,2401 E. 100th St.,Chicago,60617.0,2022,MAY,1448.0,5
4385,Jeffery Manor,2401 E. 100th St.,Chicago,60617.0,2022,JUNE,1680.0,6
4386,Jeffery Manor,2401 E. 100th St.,Chicago,60617.0,2022,JULY,1790.0,7
4387,Jeffery Manor,2401 E. 100th St.,Chicago,60617.0,2022,AUGUST,1661.0,8
4388,Jeffery Manor,2401 E. 100th St.,Chicago,60617.0,2022,SEPTEMBER,1171.0,9
4389,Jeffery Manor,2401 E. 100th St.,Chicago,60617.0,2022,OCTOBER,1835.0,10
4390,Jeffery Manor,2401 E. 100th St.,Chicago,60617.0,2022,NOVEMBER,1724.0,11
4391,Jeffery Manor,2401 E. 100th St.,Chicago,60617.0,2022,DECEMBER,1103.0,12
4392,Jeffery Manor,2401 E. 100th St.,Chicago,60617.0,2023,JANUARY,920.0,1
4393,Jeffery Manor,2401 E. 100th St.,Chicago,60617.0,2023,FEBRUARY,1797.0,2
4394,Jeffery Manor,2401 E. 100th St.,Chicago,60617.0,2023,MARCH,1731.0,3
4395,Jeffery Manor,2401 E. 100th St.,Chicago,60617.0,2023,APRIL,1890.0,4
4396,Jeffery Manor,2401 E. 100th St.,Chicago,60617.0,2023,MAY,1946.0,5
4397,Jeffery Manor,2401 E. 100th St.,Chicago,60617.0,2023,JUNE,1618.0,6
4398,Jeffery Manor,2401 E. 100th St.,Chicago,60617.0,2023,JULY,1267.0,7
4399,Jeffery Manor,2401 E. 100th St.,Chicago,60617.0,2023,AUGUST,1467.0,8
4400,Jeffery Manor,2401 E. 100th St.,Chicago,60617.0,2023,SEPTEMBER,1653.0,9
4401,Jeffery Manor,2401 E. 100th St.,Chicago,60617.0,2023,OCTOBER,1559.0,10
4402,Jeffery Manor,2401 E. 100th St.,Chicago,60617.0,2023,NOVEMBER,1269.0,11
4403,Jeffery Manor,2401 E. 100th St.,Chicago,60617.0,2023,DECEMBER,1209.0,12
4404,Jeffery Manor,2401 E. 100th St.,Chicago,60617.0,2024,JANUARY,1141.0,1
4405,Jeffery Manor,2401 E. 100th St.,Chicago,60617.0,2024,FEBRUARY,1377.0,2
4406,Jeffery Manor,2401 E. 100th St.,Chicago,60617.0,2024,MARCH,1593.0,3
4407,Jeffery Manor,2401 E. 100th St.,Chicago,60617.0,2024,APRIL,1602.0,4
4408,Jeffery Manor,2401 E. 100th St.,Chicago,60617.0,2024,MAY,1811.0,5
4409,Jeffery Manor,2401 E. 100th St.,Chicago,60617.0,2024,JUNE,1592.0,6
4410,Jeffery Manor,2401 E. 100th St.,Chicago,60617.0,2024,JULY,1457.0,7
4411,Jeffery Manor,2401 E. 100th St.,Chicago,60617.0,2024,AUGUST,1287.0,8
4412,Jeffery Manor,2401 E. 100th St.,Chicago,60617.0,2024,SEPTEMBER,1468.0,9
4413,Jeffery Manor,2401 E. 100th St.,Chicago,60617.0,2024,OCTOBER,1738.0,10
4414,Jeffery Manor,2401 E. 100th St.,Chicago,60617.0,2024,NOVEMBER,1480.0,11
4415,Jeffery Manor,2401 E. 100th St.,Chicago,60617.0,2024,DECEMBER,1009.0,12
4416,Jeffery Manor,2401 E. 100th St.,Chicago,60617.0,2025,JANUARY,1270.0,1
4417,Jeffery Manor,2401 E. 100th St.,Chicago,60617.0,2025,FEBRUARY,2674.0,2
4418,Jeffery Manor,2401 E. 100th St.,Chicago,60617.0,2025,MARCH,3052.0,3
4419,Jeffery Manor,2401 E. 100th St.,Chicago,60617.0,2025,APRIL,3468.0,4
4420,Jeffery Manor,2401 E. 100th St.,Chicago,60617.0,2025,MAY,3447.0,5
4421,Jeffery Manor,2401 E. 100th St.,Chicago,60617.0,2025,JUNE,3008.0,6
4422,Jeffery Manor,2401 E. 100th St.,Chicago,60617.0,2025,JULY,3113.0,7
4423,Jeffery Manor,2401 E. 100th St.,Chicago,60617.0,2025,AUGUST,3390.0,8
4424,Jeffery Manor,2401 E. 100th St.,Chicago,60617.0,2025,SEPTEMBER,3794.0,9
4425,Jeffery Manor,2401 E. 100th St.,Chicago,60617.0,2025,OCTOBER,4583.0,10
4426,Jeffery Manor,2401 E. 100th St.,Chicago,60617.0,2025,NOVEMBER,3759.0,11
4427,Jeffery Manor,2401 E. 100th St.,Chicago,60617.0,2025,DECEMBER,3074.0,12
4428,Kelly,6151 S. Normal Boulevard,CHICAGO,60621.0,2011,JANUARY,6233.0,1
4429,Kelly,6151 S. Normal Boulevard,CHICAGO,60621.0,2011,FEBRUARY,4568.0,2
4430,Kelly,6151 S. Normal Boulevard,CHICAGO,60621.0,2011,MARCH,5925.0,3
4431,Kelly,6151 S. Normal Boulevard,CHICAGO,60621.0,2011,APRIL,6049.0,4
4432,Kelly,6151 S. Normal Boulevard,CHICAGO,60621.0,2011,MAY,5498.0,5
4433,Kelly,6151 S. Normal Boulevard,CHICAGO,60621.0,2011,JUNE,7451.0,6
4434,Kelly,6151 S. Normal Boulevard,CHICAGO,60621.0,2011,JULY,6338.0,7
4435,Kelly,6151 S. Normal Boulevard,CHICAGO,60621.0,2011,AUGUST,7296.0,8
4436,Kelly,6151 S. Normal Boulevard,CHICAGO,60621.0,2011,SEPTEMBER,6945.0,9
4437,Kelly,6151 S. Normal Boulevard,CHICAGO,60621.0,2011,OCTOBER,6664.0,10
4438,Kelly,6151 S. Normal Boulevard,CHICAGO,60621.0,2011,NOVEMBER,5095.0,11
4439,Kelly,6151 S. Normal Boulevard,CHICAGO,60621.0,2011,DECEMBER,4677.0,12
4440,Kelly,6151 S. Normal Boulevard,CHICAGO,60621.0,2012,JANUARY,4331.0,1
4441,Kelly,6151 S. Normal Boulevard,CHICAGO,60621.0,2012,FEBRUARY,4471.0,2
4442,Kelly,6151 S. Normal Boulevard,CHICAGO,60621.0,2012,MARCH,4640.0,3
4443,Kelly,6151 S. Normal Boulevard,CHICAGO,60621.0,2012,APRIL,4528.0,4
4444,Kelly,6151 S. Normal Boulevard,CHICAGO,60621.0,2012,MAY,4427.0,5
4445,Kelly,6151 S. Normal Boulevard,CHICAGO,60621.0,2012,JUNE,4977.0,6
4446,Kelly,6151 S. Normal Boulevard,CHICAGO,60621.0,2012,JULY,5346.0,7
4447,Kelly,6151 S. Normal Boulevard,CHICAGO,60621.0,2012,AUGUST,4650.0,8
4448,Kelly,6151 S. Normal Boulevard,CHICAGO,60621.0,2012,SEPTEMBER,4529.0,9
4449,Kelly,6151 S. Normal Boulevard,CHICAGO,60621.0,2012,OCTOBER,6932.0,10
4450,Kelly,6151 S. Normal Boulevard,CHICAGO,60621.0,2012,NOVEMBER,6096.0,11
4451,Kelly,6151 S. Normal Boulevard,CHICAGO,60621.0,2012,DECEMBER,5054.0,12
4452,Kelly,6151 S. Normal Boulevard,CHICAGO,60621.0,2013,JANUARY,5058.0,1
4453,Kelly,6151 S. Normal Boulevard,CHICAGO,60621.0,2013,FEBRUARY,4285.0,2
4454,Kelly,6151 S. Normal Boulevard,CHICAGO,60621.0,2013,MARCH,4833.0,3
4455,Kelly,6151 S. Normal Boulevard,CHICAGO,60621.0,2013,APRIL,5029.0,4
4456,Kelly,6151 S. Normal Boulevard,CHICAGO,60621.0,2013,MAY,5194.0,5
4457,Kelly,6151 S. Normal Boulevard,CHICAGO,60621.0,2013,JUNE,5191.0,6
4458,Kelly,6151 S. Normal Boulevard,CHICAGO,60621.0,2013,JULY,5640.0,7
4459,Kelly,6151 S. Normal Boulevard,CHICAGO,60621.0,2013,AUGUST,5962.0,8
4460,Kelly,6151 S. Normal Boulevard,CHICAGO,60621.0,2013,SEPTEMBER,5152.0,9
4461,Kelly,6151 S. Normal Boulevard,CHICAGO,60621.0,2013,OCTOBER,5804.0,10
4462,Kelly,6151 S. Normal Boulevard,CHICAGO,60621.0,2013,NOVEMBER,5606.0,11
4463,Kelly,6151 S. Normal Boulevard,CHICAGO,60621.0,2013,DECEMBER,4917.0,12
4464,Kelly,6151 S. Normal Boulevard,CHICAGO,60621.0,2014,JANUARY,5031.0,1
4465,Kelly,6151 S. Normal Boulevard,CHICAGO,60621.0,2014,FEBRUARY,4819.0,2
4466,Kelly,6151 S. Normal Boulevard,CHICAGO,60621.0,2014,MARCH,5498.0,3
4467,Kelly,6151 S. Normal Boulevard,CHICAGO,60621.0,2014,APRIL,5878.0,4
4468,Kelly,6151 S. Normal Boulevard,CHICAGO,60621.0,2014,MAY,5497.0,5
4469,Kelly,6151 S. Normal Boulevard,CHICAGO,60621.0,2014,JUNE,5827.0,6
4470,Kelly,6151 S. Normal Boulevard,CHICAGO,60621.0,2014,JULY,7487.0,7
4471,Kelly,6151 S. Normal Boulevard,CHICAGO,60621.0,2014,AUGUST,6638.0,8
4472,Kelly,6151 S. Normal Boulevard,CHICAGO,60621.0,2014,SEPTEMBER,5614.0,9
4473,Kelly,6151 S. Normal Boulevard,CHICAGO,60621.0,2014,OCTOBER,6378.0,10
4474,Kelly,6151 S. Normal Boulevard,CHICAGO,60621.0,2014,NOVEMBER,5473.0,11
4475,Kelly,6151 S. Normal Boulevard,CHICAGO,60621.0,2014,DECEMBER,5030.0,12
4476,Kelly,6151 S. Normal Blvd.,Chicago,60621.0,2020,JANUARY,5448.0,1
4477,Kelly,6151 S. Normal Blvd.,Chicago,60621.0,2020,FEBRUARY,5301.0,2
4478,Kelly,6151 S. Normal Blvd.,Chicago,60621.0,2020,MARCH,3274.0,3
4479,Kelly,6151 S. Normal Blvd.,Chicago,60621.0,2020,APRIL,0.0,4
4480,Kelly,6151 S. Normal Blvd.,Chicago,60621.0,2020,MAY,0.0,5
4481,Kelly,6151 S. Normal Blvd.,Chicago,60621.0,2020,JUNE,360.0,6
4482,Kelly,6151 S. Normal Blvd.,Chicago,60621.0,2020,JULY,610.0,7
4483,Kelly,6151 S. Normal Blvd.,Chicago,60621.0,2020,AUGUST,857.0,8
4484,Kelly,6151 S. Normal Blvd.,Chicago,60621.0,2020,SEPTEMBER,736.0,9
4485,Kelly,6151 S. Normal Blvd.,Chicago,60621.0,2020,OCTOBER,814.0,10
4486,Kelly,6151 S. Normal Blvd.,Chicago,60621.0,2020,NOVEMBER,664.0,11
4487,Kelly,6151 S. Normal Blvd.,Chicago,60621.0,2020,DECEMBER,582.0,12
4488,Kelly,6151 S. Normal Blvd.,Chicago,60621.0,2021,JANUARY,497.0,1
4489,Kelly,6151 S. Normal Blvd.,Chicago,60621.0,2021,FEBRUARY,428.0,2
4490,Kelly,6151 S. Normal Blvd.,Chicago,60621.0,2021,MARCH,635.0,3
4491,Kelly,6151 S. Normal Blvd.,Chicago,60621.0,2021,APRIL,587.0,4
4492,Kelly,6151 S. Normal Blvd.,Chicago,60621.0,2021,MAY,639.0,5
4493,Kelly,6151 S. Normal Blvd.,Chicago,60621.0,2021,JUNE,646.0,6
4494,Kelly,6151 S. Normal Blvd.,Chicago,60621.0,2021,JULY,876.0,7
4495,Kelly,6151 S. Normal Blvd.,Chicago,60621.0,2021,AUGUST,929.0,8
4496,Kelly,6151 S. Normal Blvd.,Chicago,60621.0,2021,SEPTEMBER,852.0,9
4497,Kelly,6151 S. Normal Blvd.,Chicago,60621.0,2021,OCTOBER,854.0,10
4498,Kelly,6151 S. Normal Blvd.,Chicago,60621.0,2021,NOVEMBER,736.0,11
4499,Kelly,6151 S. Normal Blvd.,Chicago,60621.0,2021,DECEMBER,1717.0,12
4500,Kelly,6151 S. Normal Blvd.,Chicago,60621.0,2022,JANUARY,497.0,1
4501,Kelly,6151 S. Normal Blvd.,Chicago,60621.0,2022,FEBRUARY,1461.0,2
4502,Kelly,6151 S. Normal Blvd.,Chicago,60621.0,2022,MARCH,2781.0,3
4503,Kelly,6151 S. Normal Blvd.,Chicago,60621.0,2022,APRIL,2587.0,4
4504,Kelly,6151 S. Normal Blvd.,Chicago,60621.0,2022,MAY,2666.0,5
4505,Kelly,6151 S. Normal Blvd.,Chicago,60621.0,2022,JUNE,2834.0,6
4506,Kelly,6151 S. Normal Blvd.,Chicago,60621.0,2022,JULY,2730.0,7
4507,Kelly,6151 S. Normal Blvd.,Chicago,60621.0,2022,AUGUST,3343.0,8
4508,Kelly,6151 S. Normal Blvd.,Chicago,60621.0,2022,SEPTEMBER,2686.0,9
4509,Kelly,6151 S. Normal Blvd.,Chicago,60621.0,2022,OCTOBER,2867.0,10
4510,Kelly,6151 S. Normal Blvd.,Chicago,60621.0,2022,NOVEMBER,2381.0,11
4511,Kelly,6151 S. Normal Blvd.,Chicago,60621.0,2022,DECEMBER,2093.0,12
4512,Kelly,6151 S. Normal Blvd.,Chicago,60621.0,2023,JANUARY,2361.0,1
4513,Kelly,6151 S. Normal Blvd.,Chicago,60621.0,2023,FEBRUARY,2276.0,2
4514,Kelly,6151 S. Normal Blvd.,Chicago,60621.0,2023,MARCH,2598.0,3
4515,Kelly,6151 S. Normal Blvd.,Chicago,60621.0,2023,APRIL,3035.0,4
4516,Kelly,6151 S. Normal Blvd.,Chicago,60621.0,2023,MAY,2901.0,5
4517,Kelly,6151 S. Normal Blvd.,Chicago,60621.0,2023,JUNE,3041.0,6
4518,Kelly,6151 S. Normal Blvd.,Chicago,60621.0,2023,JULY,3129.0,7
4519,Kelly,6151 S. Normal Blvd.,Chicago,60621.0,2023,AUGUST,3338.0,8
4520,Kelly,6151 S. Normal Blvd.,Chicago,60621.0,2023,SEPTEMBER,2365.0,9
4521,Kelly,6151 S. Normal Blvd.,Chicago,60621.0,2023,OCTOBER,2959.0,10
4522,Kelly,6151 S. Normal Blvd.,Chicago,60621.0,2023,NOVEMBER,2759.0,11
4523,Kelly,6151 S. Normal Blvd.,Chicago,60621.0,2023,DECEMBER,2737.0,12
4524,Kelly,6151 S. Normal Blvd.,Chicago,60621.0,2024,JANUARY,2449.0,1
4525,Kelly,6151 S. Normal Blvd.,Chicago,60621.0,2024,FEBRUARY,2886.0,2
4526,Kelly,6151 S. Normal Blvd.,Chicago,60621.0,2024,MARCH,2986.0,3
4527,Kelly,6151 S. Normal Blvd.,Chicago,60621.0,2024,APRIL,3217.0,4
4528,Kelly,6151 S. Normal Blvd.,Chicago,60621.0,2024,MAY,3036.0,5
4529,Kelly,6151 S. Normal Blvd.,Chicago,60621.0,2024,JUNE,2749.0,6
4530,Kelly,6151 S. Normal Blvd.,Chicago,60621.0,2024,JULY,2956.0,7
4531,Kelly,6151 S. Normal Blvd.,Chicago,60621.0,2024,AUGUST,2468.0,8
4532,Kelly,6151 S. Normal Blvd.,Chicago,60621.0,2024,SEPTEMBER,2854.0,9
4533,Kelly,6151 S. Normal Blvd.,Chicago,60621.0,2024,OCTOBER,2022.0,10
4534,Kelly,6151 S. Normal Blvd.,Chicago,60621.0,2024,NOVEMBER,2980.0,11
4535,Kelly,6151 S. Normal Blvd.,Chicago,60621.0,2024,DECEMBER,2777.0,12
4536,Kelly,6151 S. Normal Blvd.,Chicago,60621.0,2025,JANUARY,2797.0,1
4537,Kelly,6151 S. Normal Blvd.,Chicago,60621.0,2025,FEBRUARY,2239.0,2
4538,Kelly,6151 S. Normal Blvd.,Chicago,60621.0,2025,MARCH,2879.0,3
4539,Kelly,6151 S. Normal Blvd.,Chicago,60621.0,2025,APRIL,2867.0,4
4540,Kelly,6151 S. Normal Blvd.,Chicago,60621.0,2025,MAY,3136.0,5
4541,Kelly,6151 S. Normal Blvd.,Chicago,60621.0,2025,JUNE,3283.0,6
4542,Kelly,6151 S. Normal Blvd.,Chicago,60621.0,2025,JULY,3852.0,7
4543,Kelly,6151 S. Normal Blvd.,Chicago,60621.0,2025,AUGUST,3453.0,8
4544,Kelly,6151 S. Normal Blvd.,Chicago,60621.0,2025,SEPTEMBER,3968.0,9
4545,Kelly,6151 S. Normal Blvd.,Chicago,60621.0,2025,OCTOBER,3712.0,10
4546,Kelly,6151 S. Normal Blvd.,Chicago,60621.0,2025,NOVEMBER,3755.0,11
4547,Kelly,6151 S. Normal Blvd.,Chicago,60621.0,2025,DECEMBER,3340.0,12
4548,King,3436 S. King Drive,CHICAGO,60616.0,2011,JANUARY,6882.0,1
4549,King,3436 S. King Drive,CHICAGO,60616.0,2011,FEBRUARY,6228.0,2
4550,King,3436 S. King Drive,CHICAGO,60616.0,2011,MARCH,7583.0,3
4551,King,3436 S. King Drive,CHICAGO,60616.0,2011,APRIL,6629.0,4
4552,King,3436 S. King Drive,CHICAGO,60616.0,2011,MAY,7973.0,5
4553,King,3436 S. King Drive,CHICAGO,60616.0,2011,JUNE,8058.0,6
4554,King,3436 S. King Drive,CHICAGO,60616.0,2011,JULY,7506.0,7
4555,King,3436 S. King Drive,CHICAGO,60616.0,2011,AUGUST,8147.0,8
4556,King,3436 S. King Drive,CHICAGO,60616.0,2011,SEPTEMBER,9237.0,9
4557,King,3436 S. King Drive,CHICAGO,60616.0,2011,OCTOBER,9248.0,10
4558,King,3436 S. King Drive,CHICAGO,60616.0,2011,NOVEMBER,8257.0,11
4559,King,3436 S. King Drive,CHICAGO,60616.0,2011,DECEMBER,6778.0,12
4560,King,3436 S. King Drive,CHICAGO,60616.0,2012,JANUARY,5933.0,1
4561,King,3436 S. King Drive,CHICAGO,60616.0,2012,FEBRUARY,6989.0,2
4562,King,3436 S. King Drive,CHICAGO,60616.0,2012,MARCH,7641.0,3
4563,King,3436 S. King Drive,CHICAGO,60616.0,2012,APRIL,6472.0,4
4564,King,3436 S. King Drive,CHICAGO,60616.0,2012,MAY,7144.0,5
4565,King,3436 S. King Drive,CHICAGO,60616.0,2012,JUNE,7879.0,6
4566,King,3436 S. King Drive,CHICAGO,60616.0,2012,JULY,6755.0,7
4567,King,3436 S. King Drive,CHICAGO,60616.0,2012,AUGUST,7590.0,8
4568,King,3436 S. King Drive,CHICAGO,60616.0,2012,SEPTEMBER,8037.0,9
4569,King,3436 S. King Drive,CHICAGO,60616.0,2012,OCTOBER,8733.0,10
4570,King,3436 S. King Drive,CHICAGO,60616.0,2012,NOVEMBER,7737.0,11
4571,King,3436 S. King Drive,CHICAGO,60616.0,2012,DECEMBER,5965.0,12
4572,King,3436 S. King Drive,CHICAGO,60616.0,2013,JANUARY,6448.0,1
4573,King,3436 S. King Drive,CHICAGO,60616.0,2013,FEBRUARY,6093.0,2
4574,King,3436 S. King Drive,CHICAGO,60616.0,2013,MARCH,6634.0,3
4575,King,3436 S. King Drive,CHICAGO,60616.0,2013,APRIL,7097.0,4
4576,King,3436 S. King Drive,CHICAGO,60616.0,2013,MAY,6690.0,5
4577,King,3436 S. King Drive,CHICAGO,60616.0,2013,JUNE,6545.0,6
4578,King,3436 S. King Drive,CHICAGO,60616.0,2013,JULY,7475.0,7
4579,King,3436 S. King Drive,CHICAGO,60616.0,2013,AUGUST,7868.0,8
4580,King,3436 S. King Drive,CHICAGO,60616.0,2013,SEPTEMBER,7237.0,9
4581,King,3436 S. King Drive,CHICAGO,60616.0,2013,OCTOBER,8656.0,10
4582,King,3436 S. King Drive,CHICAGO,60616.0,2013,NOVEMBER,6853.0,11
4583,King,3436 S. King Drive,CHICAGO,60616.0,2013,DECEMBER,5931.0,12
4584,King,3436 S. King Drive,CHICAGO,60616.0,2014,JANUARY,5447.0,1
4585,King,3436 S. King Drive,CHICAGO,60616.0,2014,FEBRUARY,5566.0,2
4586,King,3436 S. King Drive,CHICAGO,60616.0,2014,MARCH,6947.0,3
4587,King,3436 S. King Drive,CHICAGO,60616.0,2014,APRIL,7073.0,4
